cohort,cohort_label,is_clinical,n_test,prevalence,n_partitions,rule,rule_label,n_perm,permutation_scheme,seed,alpha,method,conclusion,statistic_name,statistic,p_value,p_is_floor,p_value_report,p_floor,runtime_s,detail,p_holm_across_cohorts,p_bh_across_cohorts,flag_raw,flag_holm,flag_bh,multiplicity_applies
nhis2024,NHIS 2024,True,1950,0.0748717948717948,5,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,diciccio2020,no_flag,max |T| (studentized),3.5325973794956758,0.0533946605339466,False,0.0534,9.999000099990002e-05,20.898763199991663,n_pairs=17; n_pairs_dropped_var_floor=0; p_report=0.0534; p_holm_perm=0.1598; p_holm_asymptotic=0.006995,0.1601839816018398,0.06865027782935992,False,False,False,True
nhis2024,NHIS 2024,True,1950,0.0748717948717948,5,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,permutation_null,flag,max-min AUROC gap,0.1809403305144474,0.027997200279972,False,0.0280,9.999000099990002e-05,32.07850860001054,B=10000; scheme=independent; p_report=0.0280; null_p95=0.1655; null_mean=0.1044,0.195980401959804,0.083991600839916,True,False,False,True
acs_income,ACS-Income,False,4000,0.4105,3,m20,n >= 20,10000.0,independent,42,0.05,diciccio2020,flag,max |T| (studentized),4.372581773265076,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,12.323641800001496,n_pairs=3; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0003; p_holm_asymptotic=3.684e-05,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m20,n >= 20,10000.0,independent,42,0.05,permutation_null,flag,max-min AUROC gap,0.0527297982155965,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,31.182459800038487,B=10000; scheme=independent; p_report=<= 1.00e-04; null_p95=0.0281; null_mean=0.0158,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m30,n >= 30 (published default),10000.0,independent,42,0.05,diciccio2020,flag,max |T| (studentized),4.372581773265076,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,12.323641800001496,n_pairs=3; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0003; p_holm_asymptotic=3.684e-05,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m30,n >= 30 (published default),10000.0,independent,42,0.05,permutation_null,flag,max-min AUROC gap,0.0527297982155965,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,31.182459800038487,B=10000; scheme=independent; p_report=<= 1.00e-04; null_p95=0.0281; null_mean=0.0158,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m50,n >= 50,10000.0,independent,42,0.05,diciccio2020,flag,max |T| (studentized),4.372581773265076,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,12.323641800001496,n_pairs=3; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0003; p_holm_asymptotic=3.684e-05,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m50,n >= 50,10000.0,independent,42,0.05,permutation_null,flag,max-min AUROC gap,0.0527297982155965,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,31.182459800038487,B=10000; scheme=independent; p_report=<= 1.00e-04; null_p95=0.0281; null_mean=0.0158,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m100,n >= 100,10000.0,independent,42,0.05,diciccio2020,flag,max |T| (studentized),4.372581773265076,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,12.323641800001496,n_pairs=3; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0003; p_holm_asymptotic=3.684e-05,0.0007999200079992001,0.00039996000399960006,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m100,n >= 100,10000.0,independent,42,0.05,permutation_null,flag,max-min AUROC gap,0.0527297982155965,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,31.182459800038487,B=10000; scheme=independent; p_report=<= 1.00e-04; null_p95=0.0281; null_mean=0.0158,0.0007999200079992001,0.0007999200079992001,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,diciccio2020,flag,max |T| (studentized),4.372581773265076,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,12.323641800001496,n_pairs=3; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0003; p_holm_asymptotic=3.684e-05,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,permutation_null,flag,max-min AUROC gap,0.0527297982155965,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,31.182459800038487,B=10000; scheme=independent; p_report=<= 1.00e-04; null_p95=0.0281; null_mean=0.0158,0.0008999100089991002,0.0008999100089991002,True,True,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,m20,n >= 20,10000.0,independent,42,0.05,diciccio2020,flag,max |T| (studentized),5.22381195883058,0.0114988501149885,False,0.0115,9.999000099990002e-05,13.742299799996545,n_pairs=20; n_pairs_dropped_var_floor=0; p_report=0.0115; p_holm_perm=0.002; p_holm_asymptotic=3.506e-06,0.05749425057494249,0.020697930206979298,True,False,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,m20,n >= 20,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.0455548005979318,0.1565843415658434,False,0.1566,9.999000099990002e-05,21.096635499969125,B=10000; scheme=independent; p_report=0.1566; null_p95=0.0571; null_mean=0.0343,0.9017098290170982,0.2818518148185181,False,False,False,True
synthetic,Synthetic baseline,False,2000,0.3,4,m30,n >= 30 (published default),10000.0,independent,42,0.05,diciccio2020,flag,max |T| (studentized),5.22381195883058,0.0114988501149885,False,0.0115,9.999000099990002e-05,13.742299799996545,n_pairs=20; n_pairs_dropped_var_floor=0; p_report=0.0115; p_holm_perm=0.002; p_holm_asymptotic=3.506e-06,0.05749425057494249,0.020697930206979298,True,False,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,m30,n >= 30 (published default),10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.0455548005979318,0.1565843415658434,False,0.1566,9.999000099990002e-05,21.096635499969125,B=10000; scheme=independent; p_report=0.1566; null_p95=0.0571; null_mean=0.0343,0.9017098290170982,0.2818518148185181,False,False,False,True
synthetic,Synthetic baseline,False,2000,0.3,4,m50,n >= 50,10000.0,independent,42,0.05,diciccio2020,flag,max |T| (studentized),5.22381195883058,0.0114988501149885,False,0.0115,9.999000099990002e-05,13.742299799996545,n_pairs=20; n_pairs_dropped_var_floor=0; p_report=0.0115; p_holm_perm=0.002; p_holm_asymptotic=3.506e-06,0.05749425057494249,0.020697930206979298,True,False,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,m50,n >= 50,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.0455548005979318,0.1565843415658434,False,0.1566,9.999000099990002e-05,21.096635499969125,B=10000; scheme=independent; p_report=0.1566; null_p95=0.0571; null_mean=0.0343,0.9017098290170982,0.2818518148185181,False,False,False,True
synthetic,Synthetic baseline,False,2000,0.3,4,m100,n >= 100,10000.0,independent,42,0.05,diciccio2020,flag,max |T| (studentized),5.22381195883058,0.0052994700529947,False,0.0053,9.999000099990002e-05,13.742299799996545,n_pairs=16; n_pairs_dropped_var_floor=0; p_report=0.0053; p_holm_perm=0.0016; p_holm_asymptotic=2.804e-06,0.0264973502649735,0.0105989401059894,True,True,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,m100,n >= 100,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.0455548005979318,0.0747925207479252,False,0.0748,9.999000099990002e-05,21.096635499969125,B=10000; scheme=independent; p_report=0.0748; null_p95=0.0490; null_mean=0.0296,0.2574742525747425,0.0967903209679032,False,False,False,True
synthetic,Synthetic baseline,False,2000,0.3,4,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,diciccio2020,flag,max |T| (studentized),5.22381195883058,0.0114988501149885,False,0.0115,9.999000099990002e-05,13.742299799996545,n_pairs=20; n_pairs_dropped_var_floor=0; p_report=0.0115; p_holm_perm=0.002; p_holm_asymptotic=3.506e-06,0.05749425057494249,0.020697930206979298,True,False,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.0455548005979318,0.1565843415658434,False,0.1566,9.999000099990002e-05,21.096635499969125,B=10000; scheme=independent; p_report=0.1566; null_p95=0.0571; null_mean=0.0343,0.46975302469753016,0.2013227248703701,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.1304878048780487,4,m20,n >= 20,10000.0,independent,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.8045419932322453,0.3513648635136486,False,0.3514,9.999000099990002e-05,10.397022799996192,n_pairs=18; n_pairs_dropped_var_floor=0; p_report=0.3514; p_holm_perm=0.2772; p_holm_asymptotic=0.0907,0.7027297270272972,0.39528547145285464,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.1304878048780487,4,m20,n >= 20,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.0748440748440748,0.3097690230976902,False,0.3098,9.999000099990002e-05,13.83950940007344,B=10000; scheme=independent; p_report=0.3098; null_p95=0.1158; null_mean=0.0683,1.0,0.43182824574685386,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.1304878048780487,4,m30,n >= 30 (published default),10000.0,independent,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.8045419932322453,0.3513648635136486,False,0.3514,9.999000099990002e-05,10.397022799996192,n_pairs=18; n_pairs_dropped_var_floor=0; p_report=0.3514; p_holm_perm=0.2772; p_holm_asymptotic=0.0907,0.7027297270272972,0.39528547145285464,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.1304878048780487,4,m30,n >= 30 (published default),10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.0748440748440748,0.3097690230976902,False,0.3098,9.999000099990002e-05,13.83950940007344,B=10000; scheme=independent; p_report=0.3098; null_p95=0.1158; null_mean=0.0683,1.0,0.43182824574685386,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.1304878048780487,4,m50,n >= 50,10000.0,independent,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.8045419932322453,0.3513648635136486,False,0.3514,9.999000099990002e-05,10.397022799996192,n_pairs=18; n_pairs_dropped_var_floor=0; p_report=0.3514; p_holm_perm=0.2772; p_holm_asymptotic=0.0907,0.7027297270272972,0.39528547145285464,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.1304878048780487,4,m50,n >= 50,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.0748440748440748,0.3097690230976902,False,0.3098,9.999000099990002e-05,13.83950940007344,B=10000; scheme=independent; p_report=0.3098; null_p95=0.1158; null_mean=0.0683,0.9293070692930707,0.37784971502849707,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.1304878048780487,4,m100,n >= 100,10000.0,independent,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.5985920914917893,0.0915908409159084,False,0.0916,9.999000099990002e-05,10.397022799996192,n_pairs=7; n_pairs_dropped_var_floor=0; p_report=0.0916; p_holm_perm=0.1078; p_holm_asymptotic=0.06552,0.1831816818318168,0.10467524676103816,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.1304878048780487,4,m100,n >= 100,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.0748440748440748,0.0846915308469153,False,0.0847,9.999000099990002e-05,13.83950940007344,B=10000; scheme=independent; p_report=0.0847; null_p95=0.0852; null_mean=0.0467,0.2574742525747425,0.0967903209679032,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.1304878048780487,4,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.425935738169573,0.2497750224977502,False,0.2498,9.999000099990002e-05,10.397022799996192,n_pairs=10; n_pairs_dropped_var_floor=0; p_report=0.2498; p_holm_perm=0.9259; p_holm_asymptotic=0.1527,0.4995500449955004,0.28099690030996893,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.1304878048780487,4,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.0464975845410627,0.5520447955204479,False,0.5520,9.999000099990002e-05,13.83950940007344,B=10000; scheme=independent; p_report=0.5520; null_p95=0.0903; null_mean=0.0523,1.0,0.621050394960504,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m20,n >= 20,10000.0,independent,42,0.05,diciccio2020,no_flag,max |T| (studentized),0.3336285180476114,0.9321067893210679,False,0.9321,9.999000099990002e-05,1.476198599964846,n_pairs=2; n_pairs_dropped_var_floor=0; p_report=0.9321; p_holm_perm=1; p_holm_asymptotic=1,0.9321067893210679,0.9321067893210679,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m20,n >= 20,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.02913943691975729,0.9388061193880612,False,0.9388,9.999000099990002e-05,3.185447800089605,B=10000; scheme=independent; p_report=0.9388; null_p95=0.2062; null_mean=0.1038,1.0,0.9388061193880612,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m30,n >= 30 (published default),10000.0,independent,42,0.05,diciccio2020,no_flag,max |T| (studentized),0.3336285180476114,0.9321067893210679,False,0.9321,9.999000099990002e-05,1.476198599964846,n_pairs=2; n_pairs_dropped_var_floor=0; p_report=0.9321; p_holm_perm=1; p_holm_asymptotic=1,0.9321067893210679,0.9321067893210679,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m30,n >= 30 (published default),10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.02913943691975729,0.9388061193880612,False,0.9388,9.999000099990002e-05,3.185447800089605,B=10000; scheme=independent; p_report=0.9388; null_p95=0.2062; null_mean=0.1038,1.0,0.9388061193880612,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m50,n >= 50,10000.0,independent,42,0.05,diciccio2020,no_flag,max |T| (studentized),0.3336285180476114,0.9321067893210679,False,0.9321,9.999000099990002e-05,1.476198599964846,n_pairs=2; n_pairs_dropped_var_floor=0; p_report=0.9321; p_holm_perm=1; p_holm_asymptotic=1,0.9321067893210679,0.9321067893210679,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m50,n >= 50,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.02913943691975729,0.9388061193880612,False,0.9388,9.999000099990002e-05,3.185447800089605,B=10000; scheme=independent; p_report=0.9388; null_p95=0.2062; null_mean=0.1038,0.9388061193880612,0.9388061193880612,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m100,n >= 100,10000.0,independent,42,0.05,diciccio2020,not_evaluable,max |T|,,,False,n/a,,1.476198599964846,"no admissible pair with a defined studentized statistic; n_pairs_admissible=0, n_pairs_dropped_var_floor=0",,,False,False,False,False
german_credit,German Credit,False,200,0.7,2,m100,n >= 100,10000.0,independent,42,0.05,permutation_null,not_evaluable,max-min AUROC gap,,,False,n/a,,3.185447800089605,not estimable: fewer than two admissible subgroups in every partition,,,False,False,False,False
german_credit,German Credit,False,200,0.7,2,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,diciccio2020,no_flag,max |T| (studentized),0.3336285180476114,0.9321067893210679,False,0.9321,9.999000099990002e-05,1.476198599964846,n_pairs=2; n_pairs_dropped_var_floor=0; p_report=0.9321; p_holm_perm=1; p_holm_asymptotic=1,0.9321067893210679,0.9321067893210679,False,False,False,True
german_credit,German Credit,False,200,0.7,2,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.02913943691975729,0.9388061193880612,False,0.9388,9.999000099990002e-05,3.185447800089605,B=10000; scheme=independent; p_report=0.9388; null_p95=0.2062; null_mean=0.1038,1.0,0.9388061193880612,False,False,False,True
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m20,n >= 20,10000.0,independent,42,0.05,diciccio2020,not_evaluable,max |T|,,,False,,,2.867831399998977,"no admissible pair with a defined studentized statistic; n_pairs_admissible=0, n_pairs_dropped_var_floor=0",,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m20,n >= 20,10000.0,independent,42,0.05,permutation_null,not_evaluable,max-min AUROC gap,,,False,,,3.5939772999845445,not estimable: fewer than two admissible subgroups in every partition,,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m30,n >= 30 (published default),10000.0,independent,42,0.05,diciccio2020,not_evaluable,max |T|,,,False,,,2.867831399998977,"no admissible pair with a defined studentized statistic; n_pairs_admissible=0, n_pairs_dropped_var_floor=0",,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m30,n >= 30 (published default),10000.0,independent,42,0.05,permutation_null,not_evaluable,max-min AUROC gap,,,False,,,3.5939772999845445,not estimable: fewer than two admissible subgroups in every partition,,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m50,n >= 50,10000.0,independent,42,0.05,diciccio2020,not_evaluable,max |T|,,,False,,,2.867831399998977,"no admissible pair with a defined studentized statistic; n_pairs_admissible=0, n_pairs_dropped_var_floor=0",,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m50,n >= 50,10000.0,independent,42,0.05,permutation_null,not_evaluable,max-min AUROC gap,,,False,,,3.5939772999845445,not estimable: fewer than two admissible subgroups in every partition,,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m100,n >= 100,10000.0,independent,42,0.05,diciccio2020,not_evaluable,max |T|,,,False,,,2.867831399998977,"no admissible pair with a defined studentized statistic; n_pairs_admissible=0, n_pairs_dropped_var_floor=0",,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m100,n >= 100,10000.0,independent,42,0.05,permutation_null,not_evaluable,max-min AUROC gap,,,False,,,3.5939772999845445,not estimable: fewer than two admissible subgroups in every partition,,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,diciccio2020,not_evaluable,max |T|,,,False,,,2.867831399998977,"no admissible pair with a defined studentized statistic; n_pairs_admissible=0, n_pairs_dropped_var_floor=0",,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,ev10,n_pos >= 10 and n_neg >= 10,10000.0,independent,42,0.05,permutation_null,not_evaluable,max-min AUROC gap,,,False,,,3.5939772999845445,not estimable: fewer than two admissible subgroups in every partition,,,False,False,False,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m20,n >= 20,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),5.882265422596609,0.0038996100389961,False,0.0039,9.999000099990002e-05,49.02829570000176,n_pairs=47; n_pairs_dropped_var_floor=0; p_report=0.0039; p_holm_perm=0.0047; p_holm_asymptotic=1.902e-07,0.0311968803119688,0.011698830116988301,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m20,n >= 20,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.2160485719081064,0.153984601539846,False,0.1540,9.999000099990002e-05,78.77737110003363,B=10000; scheme=joint; p_report=0.1540; null_p95=0.2649; null_mean=0.1563,0.923907609239076,0.29715028497150286,False,False,False,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m30,n >= 30 (published default),10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),5.882265422596609,0.0038996100389961,False,0.0039,9.999000099990002e-05,49.02829570000176,n_pairs=47; n_pairs_dropped_var_floor=0; p_report=0.0039; p_holm_perm=0.0047; p_holm_asymptotic=1.902e-07,0.0311968803119688,0.011698830116988301,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m30,n >= 30 (published default),10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.2160485719081064,0.153984601539846,False,0.1540,9.999000099990002e-05,78.77737110003363,B=10000; scheme=joint; p_report=0.1540; null_p95=0.2649; null_mean=0.1563,0.923907609239076,0.29715028497150286,False,False,False,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m50,n >= 50,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),5.882265422596609,0.0038996100389961,False,0.0039,9.999000099990002e-05,49.02829570000176,n_pairs=47; n_pairs_dropped_var_floor=0; p_report=0.0039; p_holm_perm=0.0047; p_holm_asymptotic=1.902e-07,0.0311968803119688,0.011698830116988301,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m50,n >= 50,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.2160485719081064,0.153984601539846,False,0.1540,9.999000099990002e-05,78.77737110003363,B=10000; scheme=joint; p_report=0.1540; null_p95=0.2649; null_mean=0.1563,0.923907609239076,0.29715028497150286,False,False,False,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m100,n >= 100,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),5.882265422596609,0.0011998800119988,False,0.0012,9.999000099990002e-05,49.02829570000176,n_pairs=43; n_pairs_dropped_var_floor=0; p_report=0.0012; p_holm_perm=0.0043; p_holm_asymptotic=1.74e-07,0.0071992800719927995,0.0031996800319967996,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m100,n >= 100,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.2160485719081064,0.0505949405059494,False,0.0506,9.999000099990002e-05,78.77737110003363,B=10000; scheme=joint; p_report=0.0506; null_p95=0.2166; null_mean=0.1255,0.25297470252974696,0.10030996900309969,False,False,False,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),5.882265422596609,0.0011998800119988,False,0.0012,9.999000099990002e-05,49.02829570000176,n_pairs=43; n_pairs_dropped_var_floor=0; p_report=0.0012; p_holm_perm=0.0043; p_holm_asymptotic=1.74e-07,0.0083991600839916,0.0035996400359963997,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.2160485719081064,0.0505949405059494,False,0.0506,9.999000099990002e-05,78.77737110003363,B=10000; scheme=joint; p_report=0.0506; null_p95=0.2166; null_mean=0.1255,0.3035696430356964,0.1034896510348965,False,False,False,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m20,n >= 20,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),7.051599791306185,0.0051994800519948,False,0.0052,9.999000099990002e-05,35.7058926000027,n_pairs=61; n_pairs_dropped_var_floor=0; p_report=0.0052; p_holm_perm=0.0488; p_holm_asymptotic=1.079e-10,0.0311968803119688,0.011698830116988301,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m20,n >= 20,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.2237319476628514,0.0685931406859314,False,0.0686,9.999000099990002e-05,88.744239200023,B=10000; scheme=joint; p_report=0.0686; null_p95=0.2335; null_mean=0.1463,0.5487451254874512,0.2621737826217378,False,False,False,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m30,n >= 30 (published default),10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),7.051599791306185,0.0051994800519948,False,0.0052,9.999000099990002e-05,35.7058926000027,n_pairs=61; n_pairs_dropped_var_floor=0; p_report=0.0052; p_holm_perm=0.0488; p_holm_asymptotic=1.079e-10,0.0311968803119688,0.011698830116988301,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m30,n >= 30 (published default),10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.2237319476628514,0.0685931406859314,False,0.0686,9.999000099990002e-05,88.744239200023,B=10000; scheme=joint; p_report=0.0686; null_p95=0.2335; null_mean=0.1463,0.5487451254874512,0.2621737826217378,False,False,False,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m50,n >= 50,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),7.051599791306185,0.0051994800519948,False,0.0052,9.999000099990002e-05,35.7058926000027,n_pairs=61; n_pairs_dropped_var_floor=0; p_report=0.0052; p_holm_perm=0.0488; p_holm_asymptotic=1.079e-10,0.0311968803119688,0.011698830116988301,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m50,n >= 50,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.2237319476628514,0.0685931406859314,False,0.0686,9.999000099990002e-05,88.744239200023,B=10000; scheme=joint; p_report=0.0686; null_p95=0.2335; null_mean=0.1463,0.5487451254874512,0.2621737826217378,False,False,False,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m100,n >= 100,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.9382859634229592,0.1920807919208079,False,0.1921,9.999000099990002e-05,35.7058926000027,n_pairs=48; n_pairs_dropped_var_floor=0; p_report=0.1921; p_holm_perm=0.2208; p_holm_asymptotic=0.1584,0.1920807919208079,0.1920807919208079,False,False,False,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m100,n >= 100,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.1136802115936942,0.4668533146685331,False,0.4669,9.999000099990002e-05,88.744239200023,B=10000; scheme=joint; p_report=0.4669; null_p95=0.1921; null_mean=0.1171,0.4668533146685331,0.4668533146685331,False,False,False,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),7.051599791306185,0.0016998300169983,False,0.0017,9.999000099990002e-05,35.7058926000027,n_pairs=57; n_pairs_dropped_var_floor=0; p_report=0.0017; p_holm_perm=0.0456; p_holm_asymptotic=1.008e-10,0.0101989801019898,0.003824617538246175,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.2237319476628514,0.0574942505749425,False,0.0575,9.999000099990002e-05,88.744239200023,B=10000; scheme=joint; p_report=0.0575; null_p95=0.2282; null_mean=0.1375,0.3035696430356964,0.1034896510348965,False,False,False,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m20,n >= 20,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),8.706591908744587,0.0040995900409959,False,0.0041,9.999000099990002e-05,19.77598289999878,n_pairs=12; n_pairs_dropped_var_floor=0; p_report=0.0041; p_holm_perm=0.0012; p_holm_asymptotic=3.758e-17,0.0311968803119688,0.011698830116988301,True,True,True,True
