geometry,description,null_family,n,prevalence,n_partitions,max_levels,min_level_frac,composite_null,case_mix_null,monotone_transform,true_auc,true_auc_min,true_auc_max,true_auc_gap,flag_means,rule,n_sims,n_perm,alpha,seed,geometry_seed_word,pythonhashseed,geometry_wall_s,method,n_evaluable,n_not_evaluable,n_flag,type1_rate,type1_mc_se,has_nominal_level,nominal_level_note,mean_runtime_per_dataset_s
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,1226370598,0,1790.927127700008,permutation_null,1000,0,852,0.852,0.011229247525992114,True,max-statistic permutation p-value < alpha,0.8775335734998662
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,1226370598,0,1790.927127700008,diciccio2020,1000,0,864,0.864,0.010839926199010766,True,max-T permutation p-value < alpha,0.9041120203997561
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,1226370598,0,1790.927127700008,lum2022,1000,0,918,0.918,0.008676174272108645,True,"Holm over partitions of the one-sided z-test, < alpha",0.003743215499969665
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,1226370598,0,1790.927127700008,four_fifths,1000,0,102,0.102,0.009570579919733181,False,"deterministic rule, no nominal level",0.0008737176001595799
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,1226370598,0,1790.927127700008,fixed_threshold_005,1000,0,993,0.993,0.002636474919281427,False,"deterministic rule, no nominal level",0.0008294560999493114
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,1226370598,0,1790.927127700008,lum2022_cochranQ,1000,0,860,0.86,0.010972693379476163,True,"Holm over partitions of Cochran's Q, < alpha",0.003743215499969665
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,1226370598,0,1790.927127700008,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.003743215499969665
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,1226370598,0,1791.9771833999985,permutation_null,1000,0,852,0.852,0.011229247525992114,True,max-statistic permutation p-value < alpha,0.8773765229998098
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,1226370598,0,1791.9771833999985,diciccio2020,1000,0,864,0.864,0.010839926199010766,True,max-T permutation p-value < alpha,0.9053108042001986
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,1226370598,0,1791.9771833999985,lum2022,1000,0,918,0.918,0.008676174272108645,True,"Holm over partitions of the one-sided z-test, < alpha",0.0037225039998738793
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,1226370598,0,1791.9771833999985,four_fifths,1000,0,102,0.102,0.009570579919733181,False,"deterministic rule, no nominal level",0.0008811884996539447
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,1226370598,0,1791.9771833999985,fixed_threshold_005,1000,0,993,0.993,0.002636474919281427,False,"deterministic rule, no nominal level",0.0008293989000376314
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,1226370598,0,1791.9771833999985,lum2022_cochranQ,1000,0,860,0.86,0.010972693379476163,True,"Holm over partitions of Cochran's Q, < alpha",0.0037225039998738793
casemix_moderate_3part,moderate case-mix on the first of 3 partitions -- the other two are pure noise columns,case_mix,2000,0.2,3,3,0.2,False,True,,0.7450192526062649,0.683656574871827,0.8066418775753086,0.12298530270348162,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,1226370598,0,1791.9771833999985,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0037225039998738793
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,525888618,0,2008.6381920999993,permutation_null,1000,0,29,0.029,0.005306505441436953,True,max-statistic permutation p-value < alpha,0.9805217423999566
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,525888618,0,2008.6381920999993,diciccio2020,1000,0,53,0.053,0.00708456067798138,True,max-T permutation p-value < alpha,1.0211180603997927
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,525888618,0,2008.6381920999993,lum2022,1000,0,113,0.113,0.01001154333756789,True,"Holm over partitions of the one-sided z-test, < alpha",0.0038083737996348647
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,525888618,0,2008.6381920999993,four_fifths,1000,0,2,0.002,0.0014127986409959489,False,"deterministic rule, no nominal level",0.0009697034000128042
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,525888618,0,2008.6381920999993,fixed_threshold_005,1000,0,805,0.805,0.012528966437819202,False,"deterministic rule, no nominal level",0.0009243026998883579
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,525888618,0,2008.6381920999993,lum2022_cochranQ,1000,0,57,0.057,0.007331507348424334,True,"Holm over partitions of Cochran's Q, < alpha",0.0038083737996348647
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,525888618,0,2008.6381920999993,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0038083737996348647
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,525888618,0,2009.5515490000107,permutation_null,1000,0,29,0.029,0.005306505441436953,True,max-statistic permutation p-value < alpha,0.9821277274000749
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,525888618,0,2009.5515490000107,diciccio2020,1000,0,53,0.053,0.00708456067798138,True,max-T permutation p-value < alpha,1.0205435085001082
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,525888618,0,2009.5515490000107,lum2022,1000,0,113,0.113,0.01001154333756789,True,"Holm over partitions of the one-sided z-test, < alpha",0.003750593600416323
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,525888618,0,2009.5515490000107,four_fifths,1000,0,2,0.002,0.0014127986409959489,False,"deterministic rule, no nominal level",0.0009447343998763245
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,525888618,0,2009.5515490000107,fixed_threshold_005,1000,0,805,0.805,0.012528966437819202,False,"deterministic rule, no nominal level",0.0009008894001744921
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,525888618,0,2009.5515490000107,lum2022_cochranQ,1000,0,57,0.057,0.007331507348424334,True,"Holm over partitions of Cochran's Q, < alpha",0.003750593600416323
composite_3part,"3 partitions, composite shift on the first -- the max runs over transformed and untransformed columns",composite,2000,0.2,3,4,0.2,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,525888618,0,2009.5515490000107,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.003750593600416323
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,66344461,0,1628.9973742000002,permutation_null,1000,0,54,0.054,0.007147307185227175,True,max-statistic permutation p-value < alpha,0.7471294103997643
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,66344461,0,1628.9973742000002,diciccio2020,1000,0,44,0.044,0.006485676526007136,True,max-T permutation p-value < alpha,0.8776123605998145
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,66344461,0,1628.9973742000002,lum2022,1000,0,66,0.066,0.007851369307324678,True,"Holm over partitions of the one-sided z-test, < alpha",0.0019733624999207677
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,66344461,0,1628.9973742000002,four_fifths,1000,0,152,0.152,0.011353237423748346,False,"deterministic rule, no nominal level",0.0007295745997689665
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,66344461,0,1628.9973742000002,fixed_threshold_005,1000,0,999,0.999,0.0009994998749374613,False,"deterministic rule, no nominal level",0.0006997561999596655
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,66344461,0,1628.9973742000002,lum2022_cochranQ,1000,0,72,0.072,0.008174105455644672,True,"Holm over partitions of Cochran's Q, < alpha",0.0019733624999207677
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,66344461,0,1628.9973742000002,lum2022_bootstrapCI,1000,0,3,0.003,0.001729450779872038,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0019733624999207677
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,66344461,0,1635.3799375999952,permutation_null,1000,0,54,0.054,0.007147307185227175,True,max-statistic permutation p-value < alpha,0.7524841422997124
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,66344461,0,1635.3799375999952,diciccio2020,1000,0,44,0.044,0.006485676526007136,True,max-T permutation p-value < alpha,0.8786237791001622
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,66344461,0,1635.3799375999952,lum2022,1000,0,66,0.066,0.007851369307324678,True,"Holm over partitions of the one-sided z-test, < alpha",0.0019833552002819486
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,66344461,0,1635.3799375999952,four_fifths,1000,0,152,0.152,0.011353237423748346,False,"deterministic rule, no nominal level",0.0007349048001342453
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,66344461,0,1635.3799375999952,fixed_threshold_005,1000,0,999,0.999,0.0009994998749374613,False,"deterministic rule, no nominal level",0.0007072107002022676
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,66344461,0,1635.3799375999952,lum2022_cochranQ,1000,0,72,0.072,0.008174105455644672,True,"Holm over partitions of Cochran's Q, < alpha",0.0019833552002819486
many_10,10 equal levels of 200 -- maximum-of-many pressure,simple,2000,0.2,1,10,0.1,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,66344461,0,1635.3799375999952,lum2022_bootstrapCI,1000,0,3,0.003,0.001729450779872038,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0019833552002819486
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1734365796,0,960.7267991999979,permutation_null,1000,0,57,0.057,0.007331507348424334,True,max-statistic permutation p-value < alpha,0.46044629659981
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1734365796,0,960.7267991999979,diciccio2020,1000,0,50,0.05,0.006892024376045111,True,max-T permutation p-value < alpha,0.49700654890008444
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1734365796,0,960.7267991999979,lum2022,1000,0,135,0.135,0.010806248192596726,True,"Holm over partitions of the one-sided z-test, < alpha",0.001562423699957435
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1734365796,0,960.7267991999979,four_fifths,1000,0,466,0.466,0.01577479001445027,False,"deterministic rule, no nominal level",0.0004386258997255936
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1734365796,0,960.7267991999979,fixed_threshold_005,1000,0,987,0.987,0.0035820385257559714,False,"deterministic rule, no nominal level",0.000413864999965881
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1734365796,0,960.7267991999979,lum2022_cochranQ,1000,0,207,0.207,0.012812142677944232,True,"Holm over partitions of Cochran's Q, < alpha",0.001562423699957435
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1734365796,0,960.7267991999979,lum2022_bootstrapCI,1000,0,17,0.017,0.004087909000944126,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.001562423699957435
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1734365796,0,946.5327002999984,permutation_null,1000,0,48,0.048,0.006759881655768835,True,max-statistic permutation p-value < alpha,0.46056667249991734
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1734365796,0,946.5327002999984,diciccio2020,1000,0,42,0.042,0.0063431853196954605,True,max-T permutation p-value < alpha,0.4827932795999368
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1734365796,0,946.5327002999984,lum2022,1000,0,85,0.085,0.008819013550278738,True,"Holm over partitions of the one-sided z-test, < alpha",0.0014924217000516365
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1734365796,0,946.5327002999984,four_fifths,1000,0,102,0.102,0.009570579919733181,False,"deterministic rule, no nominal level",0.00042820600005507003
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1734365796,0,946.5327002999984,fixed_threshold_005,1000,0,825,0.825,0.012015614840697917,False,"deterministic rule, no nominal level",0.000406852100029937
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1734365796,0,946.5327002999984,lum2022_cochranQ,1000,0,96,0.096,0.009315793041926168,True,"Holm over partitions of Cochran's Q, < alpha",0.0014924217000516365
rare_outcome,NHIS 2024's prevalence: the smallest level carries ~4 events,simple,2000,0.075,1,5,0.03,False,False,,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1734365796,0,946.5327002999984,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0014924217000516365
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1605063889,0,957.7425660000008,permutation_null,1000,0,20,0.02,0.004427188724235731,True,max-statistic permutation p-value < alpha,0.4568124473002681
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1605063889,0,957.7425660000008,diciccio2020,1000,0,46,0.046,0.006624499981130651,True,max-T permutation p-value < alpha,0.4973975420998322
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1605063889,0,957.7425660000008,lum2022,1000,0,94,0.094,0.009228434320078352,True,"Holm over partitions of the one-sided z-test, < alpha",0.0015627581996523077
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1605063889,0,957.7425660000008,four_fifths,1000,0,143,0.143,0.011070275515993266,False,"deterministic rule, no nominal level",0.0004318618998513557
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1605063889,0,957.7425660000008,fixed_threshold_005,1000,0,918,0.918,0.008676174272108645,False,"deterministic rule, no nominal level",0.00041214200043759776
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1605063889,0,957.7425660000008,lum2022_cochranQ,1000,0,91,0.091,0.009094998625618368,True,"Holm over partitions of Cochran's Q, < alpha",0.0015627581996523077
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1605063889,0,957.7425660000008,lum2022_bootstrapCI,1000,0,8,0.008,0.0028170906978654416,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0015627581996523077
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1605063889,0,953.8961303999968,permutation_null,1000,0,21,0.021,0.004534203347888138,True,max-statistic permutation p-value < alpha,0.4569606203998555
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1605063889,0,953.8961303999968,diciccio2020,1000,0,49,0.049,0.006826346021115542,True,max-T permutation p-value < alpha,0.493425517900032
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1605063889,0,953.8961303999968,lum2022,1000,0,89,0.089,0.00900438781928011,True,"Holm over partitions of the one-sided z-test, < alpha",0.001546121800172841
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1605063889,0,953.8961303999968,four_fifths,1000,0,116,0.116,0.010126401137620413,False,"deterministic rule, no nominal level",0.00043018500013567975
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1605063889,0,953.8961303999968,fixed_threshold_005,1000,0,880,0.88,0.010276186062932104,False,"deterministic rule, no nominal level",0.00040914550005982165
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1605063889,0,953.8961303999968,lum2022_cochranQ,1000,0,75,0.075,0.008329165624478841,True,"Holm over partitions of Cochran's Q, < alpha",0.001546121800172841
composite_shift_skewed,composite null with skewed level sizes -- the hardest cell,composite,2000,0.2,1,5,0.03,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1605063889,0,953.8961303999968,lum2022_bootstrapCI,1000,0,3,0.003,0.001729450779872038,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.001546121800172841
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1121839185,0,800.6368669999938,permutation_null,1000,0,20,0.02,0.004427188724235731,True,max-statistic permutation p-value < alpha,0.386372757399964
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1121839185,0,800.6368669999938,diciccio2020,1000,0,49,0.049,0.006826346021115542,True,max-T permutation p-value < alpha,0.4110431110996724
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1121839185,0,800.6368669999938,lum2022,1000,0,69,0.069,0.008014923580421713,True,"Holm over partitions of the one-sided z-test, < alpha",0.0014330177000229014
